platform,account_id,post_id,published_at,likes,comments,metrics_observed_at,source,measurement_protocol
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0298,2026-01-11T02:00:00-04:00,51,5,2026-01-13T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0308,2026-01-11T10:00:00-04:00,52,5,2026-01-13T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0309,2026-01-11T15:00:00-04:00,39,5,2026-01-13T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0310,2026-01-11T20:00:00-04:00,28,0,2026-01-13T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0315,2026-01-11T20:00:00-04:00,46,6,2026-01-13T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0316,2026-01-11T23:00:00-04:00,8,1,2026-01-13T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0310,2026-01-12T00:00:00-04:00,28,0,2026-01-14T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0325,2026-01-12T01:00:00-04:00,9,0,2026-01-14T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0317,2026-01-12T01:00:00-04:00,35,1,2026-01-14T01:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0299,2026-01-12T06:00:00-04:00,15,0,2026-01-14T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0318,2026-01-12T15:00:00-04:00,62,6,2026-01-14T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0326,2026-01-12T17:00:00-04:00,109,6,2026-01-14T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0327,2026-01-12T19:00:00-04:00,89,7,2026-01-14T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0311,2026-01-12T23:00:00-04:00,23,4,2026-01-14T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0319,2026-01-12T23:00:00-04:00,21,5,2026-01-14T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0326,2026-01-13T08:00:00-04:00,48,3,2026-01-15T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0320,2026-01-13T13:00:00-04:00,60,3,2026-01-15T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0312,2026-01-13T18:00:00-04:00,21,4,2026-01-15T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0311,2026-01-13T20:00:00-04:00,27,3,2026-01-15T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0328,2026-01-13T20:00:00-04:00,69,6,2026-01-15T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0313,2026-01-14T03:00:00-04:00,25,2,2026-01-16T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0300,2026-01-14T03:00:00-04:00,35,0,2026-01-16T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0321,2026-01-14T15:00:00-04:00,76,7,2026-01-16T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0314,2026-01-14T18:00:00-04:00,9,1,2026-01-16T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0312,2026-01-14T21:00:00-04:00,41,5,2026-01-16T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0315,2026-01-14T23:00:00-04:00,19,4,2026-01-16T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0327,2026-01-14T23:00:00-04:00,30,0,2026-01-16T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0313,2026-01-14T23:00:00-04:00,24,1,2026-01-16T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0316,2026-01-15T02:00:00-04:00,42,0,2026-01-17T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0317,2026-01-15T06:00:00-04:00,33,0,2026-01-17T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0301,2026-01-15T07:00:00-04:00,40,6,2026-01-17T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0314,2026-01-15T07:00:00-04:00,21,2,2026-01-17T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0329,2026-01-15T08:00:00-04:00,37,3,2026-01-17T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0302,2026-01-15T14:00:00-04:00,153,14,2026-01-17T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0328,2026-01-15T18:00:00-04:00,43,2,2026-01-17T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0329,2026-01-15T19:00:00-04:00,63,7,2026-01-17T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0330,2026-01-15T21:00:00-04:00,42,3,2026-01-17T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0318,2026-01-16T00:00:00-04:00,16,1,2026-01-18T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0303,2026-01-16T15:00:00-04:00,90,4,2026-01-18T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0322,2026-01-17T06:00:00-04:00,19,3,2026-01-19T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0315,2026-01-17T21:00:00-04:00,25,3,2026-01-19T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0331,2026-01-18T10:00:00-04:00,85,3,2026-01-20T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0316,2026-01-18T11:00:00-04:00,51,5,2026-01-20T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0304,2026-01-19T02:00:00-04:00,18,1,2026-01-21T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0317,2026-01-19T04:00:00-04:00,48,4,2026-01-21T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0332,2026-01-19T09:00:00-04:00,42,1,2026-01-21T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0318,2026-01-20T02:00:00-04:00,24,0,2026-01-22T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0323,2026-01-20T02:00:00-04:00,20,3,2026-01-22T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0319,2026-01-20T06:00:00-04:00,26,2,2026-01-22T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0305,2026-01-20T06:00:00-04:00,19,5,2026-01-22T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0333,2026-01-20T08:00:00-04:00,42,1,2026-01-22T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0320,2026-01-20T21:00:00-04:00,16,1,2026-01-22T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0306,2026-01-20T21:00:00-04:00,66,0,2026-01-22T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0321,2026-01-20T22:00:00-04:00,12,0,2026-01-22T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0322,2026-01-21T13:00:00-04:00,29,4,2026-01-23T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0330,2026-01-22T00:00:00-04:00,63,3,2026-01-24T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0323,2026-01-22T02:00:00-04:00,19,1,2026-01-24T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0334,2026-01-22T03:00:00-04:00,54,3,2026-01-24T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0324,2026-01-22T06:00:00-04:00,39,0,2026-01-24T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0335,2026-01-22T12:00:00-04:00,47,3,2026-01-24T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0325,2026-01-22T16:00:00-04:00,37,3,2026-01-24T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0336,2026-01-23T09:00:00-04:00,30,1,2026-01-25T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0324,2026-01-23T11:00:00-04:00,73,5,2026-01-25T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0307,2026-01-23T18:00:00-04:00,138,8,2026-01-25T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0308,2026-01-23T21:00:00-04:00,141,8,2026-01-25T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0326,2026-01-24T01:00:00-04:00,31,3,2026-01-26T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0325,2026-01-24T01:00:00-04:00,48,5,2026-01-26T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0319,2026-01-24T02:00:00-04:00,30,5,2026-01-26T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0327,2026-01-24T09:00:00-04:00,116,9,2026-01-26T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0320,2026-01-24T13:00:00-04:00,59,4,2026-01-26T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0321,2026-01-24T22:00:00-04:00,33,2,2026-01-26T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0322,2026-01-25T07:00:00-04:00,53,6,2026-01-27T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0331,2026-01-25T07:00:00-04:00,39,5,2026-01-27T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0309,2026-01-25T13:00:00-04:00,82,7,2026-01-27T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0328,2026-01-25T15:00:00-04:00,38,2,2026-01-27T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0326,2026-01-25T15:00:00-04:00,88,10,2026-01-27T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0332,2026-01-25T18:00:00-04:00,72,4,2026-01-27T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0329,2026-01-26T06:00:00-04:00,43,5,2026-01-28T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0333,2026-01-26T10:00:00-04:00,32,4,2026-01-28T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0330,2026-01-26T12:00:00-04:00,42,1,2026-01-28T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0337,2026-01-26T21:00:00-04:00,33,0,2026-01-28T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0331,2026-01-27T09:00:00-04:00,81,7,2026-01-29T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0332,2026-01-27T13:00:00-04:00,40,5,2026-01-29T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0333,2026-01-27T16:00:00-04:00,33,3,2026-01-29T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0338,2026-01-27T17:00:00-04:00,94,7,2026-01-29T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0339,2026-01-27T19:00:00-04:00,56,6,2026-01-29T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0340,2026-01-27T20:00:00-04:00,56,5,2026-01-29T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0327,2026-01-28T12:00:00-04:00,120,9,2026-01-30T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0334,2026-01-28T21:00:00-04:00,86,6,2026-01-30T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0323,2026-01-29T07:00:00-04:00,72,7,2026-01-31T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0324,2026-01-29T08:00:00-04:00,69,7,2026-01-31T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0335,2026-01-29T12:00:00-04:00,67,6,2026-01-31T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0310,2026-01-29T22:00:00-04:00,81,6,2026-01-31T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0325,2026-01-30T02:00:00-04:00,35,4,2026-02-01T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0341,2026-01-30T06:00:00-04:00,45,4,2026-02-01T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0334,2026-01-30T12:00:00-04:00,56,4,2026-02-01T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0311,2026-01-30T14:00:00-04:00,87,7,2026-02-01T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0335,2026-01-30T15:00:00-04:00,40,0,2026-02-01T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0312,2026-01-30T23:00:00-04:00,165,15,2026-02-01T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0336,2026-01-31T00:00:00-04:00,41,2,2026-02-02T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0313,2026-01-31T12:00:00-04:00,71,7,2026-02-02T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0337,2026-01-31T17:00:00-04:00,25,2,2026-02-02T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0314,2026-01-31T17:00:00-04:00,137,11,2026-02-02T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0315,2026-01-31T21:00:00-04:00,83,2,2026-02-02T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0328,2026-02-01T14:00:00-04:00,191,13,2026-02-03T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0326,2026-02-01T15:00:00-04:00,74,4,2026-02-03T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0338,2026-02-02T00:00:00-04:00,25,1,2026-02-04T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0316,2026-02-02T03:00:00-04:00,30,5,2026-02-04T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0336,2026-02-02T04:00:00-04:00,69,7,2026-02-04T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0327,2026-02-02T15:00:00-04:00,68,9,2026-02-04T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0317,2026-02-02T18:00:00-04:00,54,6,2026-02-04T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0339,2026-02-02T23:00:00-04:00,26,4,2026-02-04T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0342,2026-02-03T01:00:00-04:00,42,6,2026-02-05T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0329,2026-02-03T03:00:00-04:00,24,4,2026-02-05T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0343,2026-02-03T08:00:00-04:00,64,5,2026-02-05T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0344,2026-02-03T14:00:00-04:00,84,5,2026-02-05T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0337,2026-02-03T18:00:00-04:00,62,3,2026-02-05T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0328,2026-02-04T00:00:00-04:00,44,5,2026-02-06T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0345,2026-02-04T03:00:00-04:00,29,4,2026-02-06T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0329,2026-02-04T04:00:00-04:00,47,3,2026-02-06T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0330,2026-02-04T07:00:00-04:00,36,6,2026-02-06T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0331,2026-02-04T13:00:00-04:00,71,3,2026-02-06T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0330,2026-02-04T18:00:00-04:00,144,12,2026-02-06T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0331,2026-02-04T21:00:00-04:00,103,4,2026-02-06T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0338,2026-02-04T22:00:00-04:00,44,0,2026-02-06T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0332,2026-02-05T02:00:00-04:00,24,2,2026-02-07T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0339,2026-02-05T07:00:00-04:00,38,2,2026-02-07T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0332,2026-02-05T09:00:00-04:00,67,8,2026-02-07T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0318,2026-02-05T15:00:00-04:00,115,9,2026-02-07T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0333,2026-02-05T15:00:00-04:00,108,8,2026-02-07T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0319,2026-02-05T16:00:00-04:00,142,12,2026-02-07T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0333,2026-02-05T19:00:00-04:00,29,7,2026-02-07T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0346,2026-02-05T22:00:00-04:00,47,3,2026-02-07T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0340,2026-02-05T23:00:00-04:00,16,0,2026-02-07T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0334,2026-02-06T02:00:00-04:00,76,5,2026-02-08T02:00:00-04:00,synthetic,synthetic_fixed_48h
